time,Pos_x,Pos_y,GT_x,GT_y,GT_alpha,GT_Kr,GT_v,ROSE_x,ROSE_y,ROSE_alpha,ROSE_Kr,ROSE_v,EKF_x,EKF_y,EKF_alpha,EKF_Kr,EKF_v
0.1,-0.0638751157752209,0.0200915041836176,0.0,0.0,0.3,0.0,2,-0.0638751157752209,0.0200915041836176,0.0,0.0,0.0,-0.0638751157752209,0.0200915041836176,0.0,0.0,0.0
0.2,-0.1386652685748668,0.1738782922190863,-0.0591040413322679,0.1910672978251212,0.3,0.0,2,-0.07610920208996877,0.016725324027251322,0.0,0.0,-0.001043288545703831,-0.07610920208996877,0.016725324027251322,0.0,0.0,-0.001043288545703831
0.3,-0.1128096183902459,0.4335204944991367,-0.1182080826645358,0.3821345956502424,0.3,0.0,2,-0.048945886362569906,0.027847204513721094,1.1278899231528762e-05,0.0,0.007567506590130101,-0.048945886362569906,0.027847204513721094,1.1278899231528762e-05,0.0,0.007567506590130101
0.4,-0.2595533468737369,0.7182789825046816,-0.1773121239968037,0.5732018934753637,0.3,0.0,2,-0.048960612523742605,0.0309651099822092,8.747612756555248e-06,4.133778533945364e-11,0.008136803187685154,-0.048960612523742605,0.0309651099822092,8.747612756555248e-06,4.133778533945364e-11,0.008136803187685154
0.5,-0.333222952281153,0.9317671938710644,-0.2364161653290716,0.7642691913004849,0.3,0.0,2,-0.0508018206226784,0.033719445599544554,2.0157468272192622e-05,7.480724263788241e-10,0.00694902931316153,-0.0508018206226784,0.033719445599544554,2.0157468272192622e-05,7.480724263788241e-10,0.00694902931316153
0.6000000000000001,-0.3257553700876557,0.9082023130691084,-0.2955202066613395,0.955336489125606,0.3,0.0,2,-0.05225052835143426,0.03628315302765822,3.2620014123179706e-05,2.513322815063911e-09,0.005705053493243808,-0.05225052835143426,0.03628315302765822,3.2620014123179706e-05,2.513322815063911e-09,0.005705053493243808
0.7000000000000001,-0.4661687719394922,1.2237279472970133,-0.3546242479936075,1.1464037869507273,0.3,0.0,2,-0.05852708331352299,0.029697263234825685,0.00017542596322170072,3.368986839657991e-08,-0.013932741525321955,-0.05852708331352299,0.029697263234825685,0.00017542596322170072,3.368986839657991e-08,-0.013932741525321955
0.8,-0.361357163040394,1.3349074120943616,-0.4137282893258754,1.3374710847758484,0.3,0.0,2,-0.050983042765060875,0.06311782137035199,0.00017300998242082016,1.0015893224690066e-07,0.04015703010790808,-0.050983042765060875,0.06311782137035199,0.00017300998242082016,1.0015893224690066e-07,0.04015703010790808
0.9,-0.5148427484303366,1.4549342320964744,-0.4728323306581433,1.5285383826009695,0.3,0.0,2,-0.054542981935897156,0.0586040044715408,0.00041590450248907697,1.1992381172035751e-07,0.01981815867259148,-0.054542981935897156,0.0586040044715408,0.00041590450248907697,1.1992381172035751e-07,0.01981815867259148
1.0,-0.485447329750537,1.7293318242484728,-0.5319363719904112,1.719605680426091,0.3,0.0,2,-0.05218390748073383,0.10521106191428894,-0.0003481535826438747,-2.68157761725048e-07,0.07988864210752401,-0.05218390748073383,0.10521106191428894,-0.0003481535826438747,-2.68157761725048e-07,0.07988864210752401
1.1,-0.6221209770021691,1.8769286550499416,-0.5910404133226791,1.9106729782512124,0.3,0.0,2,-0.05461129544765337,0.10632954223686669,0.00018485193498804238,4.135109171431999e-07,0.06295518051812225,-0.05461129544765337,0.10632954223686669,0.00018485193498804238,4.135109171431999e-07,0.06295518051812225
1.2000000000000002,-0.5699736873118921,2.120657202487029,-0.650144454654947,2.1017402760763337,0.3,0.0,2,-0.054805173619149807,0.18297709478735016,-0.0027564676362632078,-6.5659508038375875e-06,0.14874074410712407,-0.054805173619149807,0.18297709478735016,-0.0027564676362632078,-6.5659508038375875e-06,0.14874074410712407
1.3,-0.7768538486773402,2.3104545708590885,-0.7092484959872148,2.292807573901455,0.3,0.0,2,-0.057270296975284206,0.16056317090101177,0.0006353678165947913,7.730331831078971e-06,0.09389855747879002,-0.057270296975284206,0.16056317090101177,0.0006353678165947913,7.730331831078971e-06,0.09389855747879002
1.4,-0.8285974541873995,2.412380216847799,-0.7683525373194827,2.4838748717265764,0.3,0.0,2,-0.059339825478232515,0.12399340059505326,0.0048874356819800634,3.405497686703008e-05,0.03055985709384769,-0.059339825478232515,0.12399340059505326,0.0048874356819800634,3.405497686703008e-05,0.03055985709384769
1.5,-0.8254929164718934,2.66199894523102,-0.8274565786517506,2.6749421695516977,0.3,0.0,2,-0.062014057194966936,0.1494189257158851,0.004202004509338835,2.8710884692958077e-05,0.047868332637087285,-0.062014057194966936,0.1494189257158851,0.004202004509338835,2.8710884692958077e-05,0.047868332637087285
1.6,-0.7941338813976501,2.9904386643959957,-0.8865606199840185,2.866009467376819,0.3,0.0,2,-0.06687989086820437,0.2735660551171494,-0.0013113209126906743,-2.2509071234728823e-05,0.17265719861216483,-0.06687989086820437,0.2735660551171494,-0.0013113209126906743,-2.2509071234728823e-05,0.17265719861216483
1.7000000000000002,-0.971954330209968,3.0731499241782627,-0.9456646613162863,3.0570767652019404,0.3,0.0,2,-0.0689383268055405,0.26725340357628075,0.0015469515615578033,1.2804448008622128e-05,0.13767617285484796,-0.0689383268055405,0.26725340357628075,0.0015469515615578033,1.2804448008622128e-05,0.13767617285484796
1.8,-0.9468906209954224,3.1845081817823475,-1.0047687026485543,3.2481440630270617,0.3,0.0,2,-0.07216248505336728,0.30728594446265667,0.0004388335023842115,-7.982347969961465e-06,0.15672241890233043,-0.07216248505336728,0.30728594446265667,0.0004388335023842115,-7.982347969961465e-06,0.15672241890233043
