time,Pos_x,Pos_y,GT_x,GT_y,GT_alpha,GT_Kr,GT_v,ROSE_x,ROSE_y,ROSE_alpha,ROSE_Kr,ROSE_v,EKF_x,EKF_y,EKF_alpha,EKF_Kr,EKF_v
0.1,-0.0667273716699952,-0.0237094037206455,0.0,0.0,0.3,0.0,0.5,-0.0667273716699952,-0.0237094037206455,0.0,0.0,0.0,-0.0667273716699952,-0.0237094037206455,0.0,0.0,0.0
0.2,0.0366834640843581,-0.022906954105435,-0.0147760103330669,0.0477668244562803,0.3,0.0,0.5015015015015015,-0.01885897477904091,-0.009726486475411715,0.0,0.0,0.005181258654644283,-0.02031764262064345,-0.009986426473701768,0.0,0.0,0.004206059237909945
0.3,-0.1366302074359558,0.0729201587918856,-0.0295963930695365,0.0956770928298467,0.3,0.0,0.503003003003003,-0.04910896842994904,-0.015346241083728297,7.607882738888421e-05,0.0,-0.006162558481652163,-0.048522573850675564,-0.01597589494478021,4.728788169607085e-05,0.0,-0.004559133424869667
0.4,-0.1725526278469382,0.0689334174039503,-0.0444611482094087,0.1437308051206993,0.3,0.0,0.5045045045045045,-0.07398997127044939,-0.023242534395719598,2.1261744488740518e-05,-8.554681296785125e-09,-0.02793157340307937,-0.07140667378123647,-0.02361817365393726,2.130564135876928e-05,-3.821099259405647e-09,-0.021008099735848478
0.5,-0.0320512835531689,0.1132688195197701,-0.0593702757526835,0.191927961328838,0.3,0.0,0.506006006006006,-0.0598356266563945,-0.006629768671611618,0.0005675068558576468,-1.7836807993748183e-08,0.001962084176746249,-0.05805996297905578,-0.011135538781027209,0.0003079161092638064,-5.8099282690904425e-09,0.0004888186302383357
0.6000000000000001,-0.0998540247573468,0.3836135563524073,-0.0743237756993609,0.2402685614542627,0.3,0.0,0.5075075075075075,-0.05296396149124924,0.03036489120104724,0.0009490101924125217,-4.560856712771595e-09,0.04428417017066205,-0.050180917295698554,0.014327856746079332,0.0005229963080629332,-4.769421736390223e-09,0.030230329423079055
0.7000000000000001,-0.0677180714715938,0.3468054987147096,-0.0893216480494409,0.2887526054969737,0.3,0.0,0.509009009009009,-0.04686948391643369,0.07545251229114931,0.00029058574533065396,4.7503531978786104e-07,0.10111575019161438,-0.04331474898325495,0.045904804921724836,0.00026129735795186397,1.6292502586713934e-07,0.06981823343894528
0.8,-0.0959303553039856,0.3866432811007219,-0.1043638928029235,0.3373800934569708,0.3,0.0,0.5105105105105106,-0.046861340797798495,0.11990810299121035,-0.0013056854248784393,2.6245082892549706e-08,0.14110220064823115,-0.04149721442627536,0.0774293820473605,-0.0004967620357160448,5.750960377169508e-08,0.09944789076255493
0.9,-0.0797861310138768,0.3790981374245116,-0.1194505099598087,0.386151025334254,0.3,0.0,0.512012012012012,-0.04690773409717825,0.16974411359051622,-0.004455043886171933,-5.876415132484404e-06,0.18682254731329617,-0.04007918509634072,0.1145804252823519,-0.0020599535069800406,-1.8499567982982349e-06,0.1343747265434746
1.0,-0.0599774272652673,0.2321351882479068,-0.1345814995200965,0.4350654011288233,0.3,0.0,0.5135135135135135,-0.047585288243845086,0.19140528541933782,-0.004472593674001283,-5.98252937012748e-06,0.187864502747164,-0.040194439253250225,0.13637530686891242,-0.002649365483189969,-3.534804612966011e-06,0.143852293295801
1.1,-0.2092796067731042,0.4570154054023827,-0.1497568614837869,0.4841232208406787,0.3,0.0,0.515015015015015,-0.058454973255450196,0.17266371238699227,0.008785745146529265,9.186846779041805e-05,0.0918875717852373,-0.04648333032725128,0.12434338604072487,0.002272867484316214,2.078697521077208e-05,0.08921040144920085
1.2000000000000002,-0.2552459863979869,0.5830749627386798,-0.1649765958508799,0.5333244844698204,0.3,0.0,0.5165165165165165,-0.07105248869169584,0.15904869030370597,0.019779169173132327,0.0001981525763340942,0.008634901020558486,-0.05303964410295476,0.10988781932527006,0.007038854012096335,5.280119519547963e-05,0.03687563356181842
1.3,-0.0908877607606351,0.6783370630956269,-0.1802407026213755,0.5826691920162481,0.3,0.0,0.5180180180180181,-0.0742473623623694,0.28469984328876385,0.009464718878954743,8.10257286401162e-05,0.17328607872064833,-0.05354160610738759,0.2098537439540294,-0.00021317535570598584,-5.563418492797342e-06,0.15472759478710224
1.4,-0.1992191897200505,0.7280082425811362,-0.1955491817952737,0.6321573434799619,0.3,0.0,0.5195195195195195,-0.08268303493018142,0.33802883541577616,0.009937668452083572,7.874810610126722e-05,0.1898907817415357,-0.05736616225340805,0.24659816390905576,-0.0005541207835535549,-1.0963851989169761e-05,0.1671510343723653
1.5,-0.2490606377286797,0.6631381047955818,-0.2109020333725746,0.6817889388609618,0.3,0.0,0.521021021021021,-0.09336712343184703,0.33096730787831047,0.021683452538225147,0.0003126366695680782,0.11095654215019901,-0.06211540167039303,0.2324457143691564,0.0053041791175430205,7.497590714670262e-05,0.11319564175685821
1.6,-0.2457986636721207,0.703447428279437,-0.226299257353278,0.7315639781592479,0.3,0.0,0.5225225225225225,-0.10370248348170273,0.3411332913977595,0.029188487014737644,0.0004818382989902414,0.06881425459597784,-0.0666167430074864,0.230783145855477,0.009039465629817417,0.00014027344106944922,0.08229241597188588
1.7000000000000002,-0.2576396663953846,0.8678755905104713,-0.241740853737384,0.7814824613748201,0.3,0.0,0.524024024024024,-0.11484811379190756,0.39439142216671563,0.03164067097875037,0.0005016975051841251,0.08940525854366768,-0.07150047194214883,0.2599165960209135,0.0096068384331396,0.000143885667695177,0.09036573744252183
1.8,-0.2618322631151255,0.8709328527955017,-0.2572268225248927,0.8315443885076784,0.3,0.0,0.5255255255255256,-0.12569867857080663,0.43972310970629136,0.0353036311949148,0.0005628932717592752,0.09773061169479455,-0.076238065307938,0.2838667928791768,0.010750601573372152,0.0001617421709377602,0.09187525806999189
1.9,-0.3409773966304341,0.8710506991476256,-0.2727571637158039,0.8817497595578229,0.3,0.0,0.527027027027027,-0.14054384711589923,0.4223057761506538,0.046964754468002176,0.0009944534305766873,-0.0018759907515849827,-0.08182454346806843,0.25313786872342575,0.016490410965681265,0.0003284126759226932,0.02649504219895056
2.0,-0.3037183022141393,0.8391786219917179,-0.2883318773101178,0.9320985745252536,0.3,0.0,0.5285285285285285,-0.1520115777718593,0.4313309888423582,0.052013855855258716,0.0011537938185699219,-0.03747028074139595,-0.08660962433408953,0.2450003637691763,0.019037682767218105,0.0004025512031686258,-0.0024681714984638448
2.1,-0.3147366109106859,0.9961083091170354,-0.3039509633078342,0.9825908334099702,0.3,0.0,0.53003003003003,-0.1646717615160628,0.4867397954700443,0.058446443486426844,0.0012623416881015713,-0.003726277899072289,-0.09204188299269847,0.26873423604388097,0.020451813507328755,0.0004218499644684216,0.006817605361970555
