time Pos_x Pos_y GT_x GT_y GT_alpha GT_Kr GT_v
0.1 0.00349021318920221 -0.0732741218491854 0 0 0.3 0 0
0.2 -0.0128727457244988 0.108872839471462 0 0 0.3 0 0
0.3 0.0226345075298408 0.0844813035958932 0 0 0.3 0 0
0.4 -0.10280726910367 0.0134610184888437 0 0 0.3 0 0
0.5 -0.00939283297713348 -0.059378114557905 0 0 0.3 0 0
0.6 -0.0542762531158492 -0.018716546876865 0 0 0.3 0 0
0.7 -0.0621729252874875 -0.121498184302848 0 0 0.3 0 0
0.8 -0.140160556765065 -0.0125324654917045 0 0 0.3 0 0
0.9 -0.125453320481219 0.039321688791904 0 0 0.3 0 0
1 0.0606551496633684 0.00721010945682147 0 0 0.3 0 0
1.1 -0.174247319725668 -0.0280166135047287 0 0 0.3 0 0
1.2 0.0575400820496099 0.00545192729508837 0 0 0.3 0 0
1.3 0.104276977768069 -0.00779896049599372 0 0 0.3 0 0
1.4 -0.00580835832624259 -0.0673483205613534 0 0 0.3 0 0
1.5 -0.0602321856208437 -0.134064346909932 0 0 0.3 0 0
1.6 -0.137722658900282 0.0412131755248542 0 0 0.3 0 0
1.7 0.0329544870639906 -0.0303012013509254 0 0 0.3 0 0
1.8 0.00696517710983542 -0.0448583944042672 0 0 0.3 0 0
1.9 -0.0194319939272044 -0.10462096434778 0 0 0.3 0 0
2 0.0029404879145171 0.0519036504300121 0 0 0.3 0 0
2.1 0.121143538875681 0.0181952233627049 0 0 0.3 0 0
2.2 0.166068393036968 0.0598798776738815 0 0 0.3 0 0
2.3 0.00822992243778537 0.0440893034180816 0 0 0.3 0 0
2.4 -0.113082986176194 -0.118659819099209 0 0 0.3 0 0
2.5 0.0228823445257547 0.118867838823425 0 0 0.3 0 0
2.6 -0.035039055896801 -0.0193970954343166 0 0 0.3 0 0
2.7 -0.0211269040868157 -0.00744426358385904 0 0 0.3 0 0
2.8 -0.0297442485955497 -0.0100944774325231 0 0 0.3 0 0
2.9 0.0688860325371542 -0.0932847900847554 0 0 0.3 0 0
3 -0.0939619699266756 -0.006568171871468 0 0 0.3 0 0
3.1 0.00816522388301309 -0.0832822818899755 0 0 0.3 0 0
3.2 -0.0834898054192573 -0.060685080655873 0 0 0.3 0 0
3.3 -0.243995949020261 0.0726177716385968 0 0 0.3 0 0
3.4 -0.00505933286296652 0.0470513271093837 0 0 0.3 0 0
3.5 0.0773008427175337 0.145045936343684 0 0 0.3 0 0
3.6 -0.0101526853453425 -0.0391073463887076 0 0 0.3 0 0
3.7 0.109423177453376 0.000880731785784405 0 0 0.3 0 0
3.8 0.0610459330603087 0.085350425814948 0 0 0.3 0 0
3.9 0.100776935325353 0.0786270563523233 0 0 0.3 0 0
4 -0.034187986190742 0.00721370973729207 0 0 0.3 0 0
4.1 -0.0342722938352389 -0.137528336426738 0 0 0.3 0 0
4.2 -0.0544993256101314 0.0527424917946042 0 0 0.3 0 0
4.3 0.0823196488945612 0.0317496658783324 0 0 0.3 0 0
4.4 0.00697525758062212 -0.0210019420217556 0 0 0.3 0 0
4.5 0.0192995105678169 0.0966036852250432 0 0 0.3 0 0
4.6 -0.0146192705356816 -0.00911510840162534 0 0 0.3 0 0
4.7 -0.0886810777287176 0.0499441225935253 0 0 0.3 0 0
4.8 -0.0838481550631949 -0.0319206676505212 0 0 0.3 0 0
4.9 -0.0443491607299892 -0.0101489134397565 0 0 0.3 0 0
5 -0.0386917782870411 0.00663340426919181 0 0 0.3 0 0
5.1 0.0768882433533766 0.090897161782715 0 0 0.3 0 0
5.2 0.163840263656341 0.0409947290437028 0 0 0.3 0 0
5.3 -0.140112422553868 0.00160261932417792 0 0 0.3 0 0
5.4 0.0730260325659439 0.0065438613903439 0 0 0.3 0 0
5.5 -0.0835920321250385 -0.040988225555805 0 0 0.3 0 0
5.6 0.104651277431271 0.054908792665861 0 0 0.3 0 0
5.7 0.0133916196993218 -0.0824467303198797 0 0 0.3 0 0
5.8 -0.0433410547704096 0.0725773601458289 0 0 0.3 0 0
5.9 -0.129725732451045 0.0638123806456652 0 0 0.3 0 0
6 -0.0214022978589928 -0.0225913316875305 0 0 0.3 0 0
6.1 -0.0413508188924766 0.0247304876832617 0 0 0.3 0 0
6.2 0.0545061349516858 -0.00551451940871556 0 0 0.3 0 0
6.3 -0.0934506175301079 -0.0303114805039154 0 0 0.3 0 0
6.4 0.0300696437098568 -0.107764762323141 0 0 0.3 0 0
6.5 -0.0818192025164289 0.0157374882976009 0 0 0.3 0 0
6.6 -0.0299728335469327 0.0777286716392902 0 0 0.3 0 0
6.7 -0.0105888314388328 0.0157266425902631 0 0 0.3 0 0
6.8 -0.0462172470938106 0.0398031745973911 0 0 0.3 0 0
6.9 -0.0491709337413437 0.0516229131269091 0 0 0.3 0 0
7 -0.0875678985153603 0.10241056172379 0 0 0.3 0 0
7.1 -0.0153209055407479 -0.176911549764761 0 0 0.3 0 0
