time,Pos_x,Pos_y,GT_x,GT_y,GT_alpha,GT_Kr,GT_v
0.1,-0.016588821782849806,0.16632152857021848,0.0,0.0,0.3,0.1,2
0.2,-0.09896382955240063,0.1605250125998458,-0.05910404133226791,0.19106729782512122,0.32,0.1,2
0.30000000000000004,-0.21659833992249128,0.37514898135899444,-0.12201735345549147,0.3809143814416094,0.34,0.1,2
0.4,-0.15511020089531072,0.5277447902467984,-0.18871477188365438,0.5694653145472787,0.36000000000000004,0.1,2
0.5,-0.28088556583833096,0.8108274738993182,-0.2591696185386724,0.7566446792828656,0.38000000000000006,0.1,2
0.6000000000000001,-0.23494671233040945,0.8440837215092947,-0.33335371242126893,0.9423776063981677,0.4000000000000001,0.1,2
0.7000000000000001,-0.39685011534063286,1.1575593416232444,-0.41123738088299905,1.1265898051987446,0.4200000000000001,0.1,2
0.8,-0.477977031396979,1.2511426882048429,-0.4927894714949131,1.3092075932612062,0.4400000000000001,0.1,2
0.9,-0.6186946117576838,1.3926986499575218,-0.577977364508113,1.490157925905199,0.46000000000000013,0.1,2
1.0,-0.6062545214170101,1.6691243205766055,-0.666766985901217,1.6693684254103038,0.48000000000000015,0.1,2
1.1,-0.7862503529825647,1.835940702525318,-0.7591228210095136,1.8467674099661606,0.5000000000000001,0.1,2
1.2000000000000002,-0.9492767047855473,2.057244477637534,-0.8550079287303542,2.022283922344235,0.5200000000000001,0.1,2
1.3,-0.9526176918235404,2.2426314180999785,-0.9543839562991017,2.195847758279765,0.5400000000000001,0.1,2
1.4000000000000001,-1.008772987996457,2.426218807727714,-1.0572111546297243,2.36738949455253,0.5600000000000002,0.1,2
1.5,-1.1998303839527351,2.4481086889884516,-1.163448394213901,2.536840516755213,0.5800000000000002,0.1,2
1.6,-1.3428423888785976,2.635318454083302,-1.2730531815722756,2.7041330467382503,0.6000000000000002,0.1,2
1.7000000000000002,-1.434619559644406,2.744712421997502,-1.3859816762512827,2.869200169720186,0.6200000000000002,0.1,2
1.8,-1.5175714048391884,2.999073995145375,-1.5021887083587437,3.031975861052693,0.6400000000000002,0.1,2
1.9000000000000001,-1.6593198492046384,3.1765472117247806,-1.6216277966312223,3.192395012629551,0.6600000000000003,0.1,2
2.0,-1.8559869891637784,3.4106329723426403,-1.744251167025909,3.350393458929024,0.6800000000000003,0.1,2
2.1,-1.8892745025492756,3.40887033622597,-1.870009771829603,3.5059080026792095,0.7000000000000003,0.1,2
2.2,-1.9492024948569802,3.714166582650346,-1.9988533092771412,3.6588764401361074,0.7200000000000003,0.1,2
2.3000000000000003,-2.250059886224892,3.7382549244091416,-2.1307302436714357,3.8092375859642864,0.7400000000000003,0.1,2
2.4000000000000004,-2.2644282130668714,4.016677020798341,-2.2655878259970645,3.956931297710204,0.7600000000000003,0.1,2
2.5,-2.3239873342085096,4.18492288151778,-2.4033721150191747,4.101898499858385,0.7800000000000004,0.1,2
2.6,-2.5163806818497436,4.153731138159561,-2.544027998859257,4.244081207460841,0.8000000000000004,0.1,2
2.7,-2.684811970305501,4.487214295667253,-2.6874992170391616,4.383422549330274,0.8200000000000004,0.1,2
2.8000000000000003,-2.92522590608167,4.4860188424275504,-2.8337283829845408,4.5198667907877965,0.8400000000000004,0.1,2
2.9000000000000004,-2.982495890035658,4.5739760104748575,-2.982657006978713,4.653359355956058,0.8600000000000004,0.1,2
3.0,-3.089348194333717,4.698033537182656,-3.134225519557768,4.783846849588869,0.8800000000000004,0.1,2
3.1,-3.3004119115498383,4.942767389874096,-3.288373295337562,4.911277078428585,0.9000000000000005,0.1,2
3.2,-3.4149513684703567,5.026739339818406,-3.445038677263059,5.035599072082717,0.9200000000000005,0.1,2
3.3000000000000003,-3.6771004733344657,5.053543683254226,-3.604159001270332,5.15676310341141,0.9400000000000005,0.1,2
3.4000000000000004,-3.801080716656802,5.369684196233414,-3.765670621351355,5.27472070841763,0.9600000000000005,0.1,2
3.5,-3.832958699795774,5.358819980394584,-3.9295089350115546,5.389424705632121,0.9800000000000005,0.1,2
3.6,-4.041167232232416,5.516344271797068,-4.095608409109949,5.500829214985364,1.0000000000000004,0.1,2
3.7,-4.368895082540017,5.677246583862733,-4.263902606071528,5.608889676158992,1.0200000000000005,0.1,2
3.8000000000000003,-4.324582171258972,5.554896012617169,-4.4343242104614005,5.7135628664093225,1.0400000000000005,0.1,2
3.9000000000000004,-4.4924684908140025,5.85015244126843,-4.606805055910068,5.814806917855878,1.0600000000000005,0.1,2
4.0,-4.767933139364372,6.022554665795077,-4.781276152379066,5.912581334227983,1.0800000000000005,0.1,2
4.1000000000000005,-4.985017598789481,5.89952651740229,-4.957667713756056,6.006847007062731,1.1000000000000005,0.1,2
4.2,-5.11804340355802,6.057973719103794,-5.135909185768343,6.097566231347847,1.1200000000000006,0.1,2
4.3,-5.1819619429234125,6.2722118671662725,-5.3159292742036435,6.184702720603189,1.1400000000000006,0.1,2
4.4,-5.470807920799137,6.152386545194743,-5.49765597342682,6.2682216213948605,1.1600000000000006,0.1,2
4.5,-5.714368507107052,6.378279488859483,-5.681016595181173,6.348089527276115,1.1800000000000006,0.1,2
4.6000000000000005,-5.908582525605618,6.3544961132349105,-5.865937797662777,6.424274492149491,1.2000000000000006,0.1,2
4.7,-6.096731516832301,6.508673796926529,-6.052345614856223,6.496746043044826,1.2200000000000006,0.1,2
4.800000000000001,-6.381557099684709,6.684346408440745,-6.240165486120036,6.5654751923080354,1.2400000000000007,0.1,2
4.9,-6.390586307817466,6.650891858646428,-6.429322286009944,6.630434449195791,1.2600000000000007,0.1,2
5.0,-6.6923128541532995,6.655474087026976,-6.619740354328047,6.691597830871449,1.2800000000000007,0.1,2
5.1000000000000005,-6.839674351868627,6.717593255596278,-6.811343526385892,6.7489408727978395,1.3000000000000007,0.1,2
5.2,-7.055973039820902,6.7374984218594856,-7.004055163469331,6.802440638522757,1.3200000000000007,0.1,2
5.300000000000001,-7.277522153948658,6.891152731602824,-7.197798183492984,6.852075728853231,1.3400000000000007,0.1,2
5.4,-7.260589855274218,6.960751504512319,-7.392495091832048,6.897826290414923,1.3600000000000008,0.1,2
5.5,-7.504720915492261,6.855265463977493,-7.588068012319111,6.939674023593207,1.3800000000000008,0.1,2
5.6000000000000005,-7.749044108254158,6.799601750270017,-7.784438718393583,6.977602189852774,1.4000000000000008,0.1,2
5.7,-7.920948373329197,7.001002087249981,-7.981528664391274,7.011595618432821,1.4200000000000008,0.1,2
5.800000000000001,-8.113404316466955,7.053848765524411,-8.179259016961618,7.041640712415158,1.4400000000000008,0.1,2
5.9,-8.43422136878635,7.163757914919343,-8.377550686599955,7.067725454162787,1.4600000000000009,0.1,2
6.0,-8.600051157762923,7.1205160610575895,-8.576324359282284,7.0898394101268005,1.4800000000000009,0.1,2
6.1000000000000005,-8.70892935124713,7.287109614069506,-8.775500528189811,7.107973735019662,1.5000000000000009,0.1,2
6.2,-8.96130949251806,7.264906203504522,-8.974999525510622,7.122121175353203,1.520000000000001,0.1,2
6.300000000000001,-9.188281269702477,7.205138467403422,-9.174741554305738,7.132276072339919,1.540000000000001,0.1,2
6.4,-9.28660056315734,7.117995814867972,-9.374646720426835,7.138434364156412,1.560000000000001,0.1,2
6.5,-9.60915918013379,7.2055429548433985,-9.574635064472828,7.140593587568065,1.580000000000001,0.1,2
6.6000000000000005,-9.907269131722854,7.201959674368244,-9.774626593772576,7.138752878914303,1.600000000000001,0.1,2
6.7,-9.955479510406413,7.157047005235171,-9.974541314380877,7.132912974454046,1.620000000000001,0.1,2
6.800000000000001,-10.166078306189448,7.164354787267585,-10.174299263074982,7.123076210071211,1.640000000000001,0.1,2
6.9,-10.332546234475823,6.933323796080729,-10.373820539338816,7.109246520340399,1.660000000000001,0.1,2
7.0,-10.483817328888362,6.9959433251940375,-10.573025337322123,7.091429436953107,1.680000000000001,0.1,2
7.1000000000000005,-10.742210736973908,7.211209200788615,-10.77183397776174,7.069632086505133,1.700000000000001,0.1,2
7.2,-11.031207955218544,7.085242223685787,-10.970166939852232,7.0438631876460285,1.720000000000001,0.1,2
7.300000000000001,-11.201588388781179,7.049060677131469,-11.167944893053173,7.014133047591756,1.740000000000001,0.1,2
7.4,-11.292998517743422,6.945950287219216,-11.365088728820284,6.98045355800194,1.7600000000000011,0.1,2
7.5,-11.763500318562134,6.909633993685451,-11.561519592247809,6.942838190223363,1.7800000000000011,0.1,2
7.6000000000000005,-11.81895324832662,6.894428117192544,-11.757158913609418,6.901301989901606,1.8000000000000012,0.1,2
7.7,-11.933627734692541,6.819853983367994,-11.951928439785057,6.855861570962989,1.8200000000000012,0.1,2
7.800000000000001,-12.271277616670021,6.753113480450589,-12.145750265561148,6.806535108969221,1.8400000000000012,0.1,2
7.9,-12.349650958123354,6.684869272993421,-12.338546864791637,6.753342333847425,1.8600000000000012,0.1,2
8.0,-12.487747803729997,6.6714976339540994,-12.53024112140742,6.696304521998421,1.8800000000000012,0.1,2
8.1,-12.739246845088259,6.556774687570802,-12.720756360261738,6.6354444877864545,1.9000000000000012,0.1,2
8.200000000000001,-13.032951204373607,6.7320458909487835,-12.910016377799222,6.570786574413754,1.9200000000000013,0.1,2
8.3,-13.012051187534723,6.534212170701428,-13.097945472536287,6.502356644183574,1.9400000000000013,0.1,2
8.4,-13.328050334452415,6.458433732874179,-13.284468475340727,6.43018206815562,1.9600000000000013,0.1,2
8.5,-13.424095182270653,6.184690184549363,-13.46951077949836,6.354291715197989,1.9800000000000013,0.1,2
8.6,-13.638620358808625,6.2962617807094645,-13.652998370554723,6.2747159404400055,2.0000000000000013,0.1,2
8.700000000000001,-13.852389547801408,6.184549439207156,-13.834857855919859,6.191486573130577,2.0200000000000014,0.1,2
8.8,-14.031733308485615,6.08664559493948,-14.015016494224385,6.104636903906917,2.0400000000000014,0.1,2
8.9,-14.190680876212515,6.1195707787068745,-14.193402224415061,6.014201671478734,2.0600000000000014,0.1,2
9.0,-14.366986978845004,5.839337415598821,-14.369943694578255,5.920217048733213,2.0800000000000014,0.1,2
