time,Pos_x,Pos_y,GT_x,GT_y,GT_alpha,GT_Kr,GT_v
0.1,0.09247173349826188,0.07919937827820381,0.0,0.0,0.3,0.0,2
0.2,-0.07185093652386225,0.25523521507589975,-0.05910404133226791,0.19106729782512122,0.3,0.0,2
0.30000000000000004,-0.05603556823811173,0.36765759920662944,-0.11820808266453582,0.38213459565024244,0.3,0.0,2
0.4,-0.20135067842472051,0.4473857616563842,-0.17731212399680374,0.5732018934753637,0.3,0.0,2
0.5,-0.21926623524128278,0.7173298619986634,-0.23641616532907164,0.7642691913004849,0.3,0.0,2
0.6000000000000001,-0.2606133465467738,0.8826104898900765,-0.29552020666133955,0.9553364891256061,0.3,0.0,2
0.7000000000000001,-0.41165421700214433,1.1988200693242128,-0.3546242479936075,1.1464037869507273,0.3,0.0,2
0.8,-0.34080280174625893,1.49446378123323,-0.4137282893258754,1.3374710847758484,0.3,0.0,2
0.9,-0.44117101743103443,1.5776878322251924,-0.47283233065814334,1.5285383826009697,0.3,0.0,2
1.0,-0.5595285377779877,1.782453994222199,-0.5319363719904112,1.719605680426091,0.3,0.0,2
1.1,-0.45241145483734513,1.8858174608309932,-0.5910404133226791,1.9106729782512124,0.3,0.0,2
1.2000000000000002,-0.7174492291704034,2.1167160073081353,-0.650144454654947,2.1017402760763337,0.3,0.0,2
1.3,-0.7295449396091233,2.274916596511632,-0.7092484959872148,2.292807573901455,0.3,0.0,2
1.4000000000000001,-0.860846917231318,2.4541086980412388,-0.7683525373194827,2.4838748717265764,0.3,0.0,2
1.5,-0.8820924352881857,2.6699150446439823,-0.8274565786517506,2.6749421695516977,0.3,0.0,2
1.6,-0.8416329426319038,2.7778722176905646,-0.8865606199840185,2.866009467376819,0.3,0.0,2
1.7000000000000002,-1.0728022662698904,3.1212695226032516,-0.9456646613162863,3.0570767652019404,0.3,0.0,2
1.8,-0.9416314554735115,3.190461718201412,-1.0047687026485543,3.2481440630270617,0.3,0.0,2
1.9000000000000001,-1.1666801734142345,3.352600992487733,-1.0638727439808222,3.439211360852183,0.3,0.0,2
2.0,-1.126698485617607,3.589106852021647,-1.12297678531309,3.6302786586773044,0.3,0.0,2
2.1,-1.2869862947965343,3.813255693168216,-1.182080826645358,3.8213459565024257,0.3,0.0,2
2.2,-1.2354563495493567,3.9447110173042,-1.2411848679776258,4.012413254327547,0.3,0.0,2
2.3000000000000003,-1.1971817838993115,4.1490660417423815,-1.3002889093098937,4.203480552152668,0.3,0.0,2
2.4000000000000004,-1.3818104046698638,4.294135059634667,-1.3593929506421616,4.39454784997779,0.3,0.0,2
2.5,-1.5058802425137485,4.64789885963312,-1.4184969919744295,4.585615147802911,0.3,0.0,2
2.6,-1.5040356301479982,4.812667237223142,-1.4776010333066973,4.776682445628032,0.3,0.0,2
2.7,-1.7628796979341959,4.99736827199736,-1.5367050746389652,4.967749743453154,0.3,0.0,2
2.8000000000000003,-1.5874295220821124,5.167120162151581,-1.595809115971233,5.158817041278275,0.3,0.0,2
2.9000000000000004,-1.6110185443666225,5.416290035519317,-1.654913157303501,5.349884339103396,0.3,0.0,2
3.0,-1.705446793068625,5.5052929909028805,-1.7140171986357688,5.540951636928518,0.3,0.0,2
3.1,-1.7656866677102927,5.735677025287551,-1.7731212399680367,5.732018934753639,0.3,0.0,2
3.2,-1.781859249263084,5.828098841571166,-1.8322252813003046,5.92308623257876,0.3,0.0,2
3.3000000000000003,-1.8848766014121885,6.176086630991635,-1.8913293226325725,6.114153530403882,0.3,0.0,2
3.4000000000000004,-1.932615509606702,6.150296859782337,-1.9504333639648403,6.305220828229003,0.3,0.0,2
3.5,-2.010219779292051,6.539674113266721,-2.0095374052971082,6.496288126054124,0.3,0.0,2
3.6,-2.1380724344565754,6.684910884306826,-2.068641446629376,6.687355423879246,0.3,0.0,2
3.7,-2.1198339316498815,6.877198434031389,-2.127745487961644,6.878422721704367,0.3,0.0,2
3.8000000000000003,-2.058773703885107,7.072174615684046,-2.186849529293912,7.069490019529488,0.3,0.0,2
3.9000000000000004,-2.170435909009981,7.326459648916425,-2.2459535706261797,7.26055731735461,0.3,0.0,2
4.0,-2.180536317464012,7.437820410959491,-2.3050576119584476,7.451624615179731,0.3,0.0,2
4.1000000000000005,-2.451175435535363,7.647582451074641,-2.3641616532907155,7.642691913004852,0.3,0.0,2
4.2,-2.4293366826458773,7.856757867161041,-2.4232656946229834,7.833759210829974,0.3,0.0,2
4.3,-2.4541327996719153,8.094929378103908,-2.4823697359552512,8.024826508655094,0.3,0.0,2
4.4,-2.595992018640223,8.262195753352676,-2.541473777287519,8.215893806480215,0.3,0.0,2
4.5,-2.6705395007794235,8.300831131008072,-2.600577818619787,8.406961104305337,0.3,0.0,2
4.6000000000000005,-2.5215500292494837,8.657393300009456,-2.659681859952055,8.598028402130458,0.3,0.0,2
4.7,-2.740380120460211,8.853944360815621,-2.7187859012843227,8.78909569995558,0.3,0.0,2
4.800000000000001,-2.7792931996964567,8.994393878899784,-2.7778899426165906,8.9801629977807,0.3,0.0,2
4.9,-2.8741626087366137,9.15368468456864,-2.8369939839488585,9.171230295605822,0.3,0.0,2
5.0,-3.0209283491107044,9.305950912181421,-2.8960980252811264,9.362297593430943,0.3,0.0,2
5.1000000000000005,-2.9375765537498193,9.540179558594593,-2.9552020666133942,9.553364891256065,0.3,0.0,2
5.2,-2.979934787121904,9.757732987656112,-3.014306107945662,9.744432189081186,0.3,0.0,2
5.300000000000001,-3.128170954309618,9.99333066362655,-3.07341014927793,9.935499486906307,0.3,0.0,2
