time,Pos_x,Pos_y,GT_x,GT_y,GT_alpha,GT_Kr,GT_v,ROSE_x,ROSE_y,ROSE_alpha,ROSE_Kr,ROSE_v,EKF_x,EKF_y,EKF_alpha,EKF_Kr,EKF_v
0.1,-0.1307994967414771,0.13585510338304,0.0,0.0,0.3,0.0,0.0,-0.1307994967414771,0.13585510338304,0.0,0.0,0.0,-0.1307994967414771,0.13585510338304,0.0,0.0,0.0
0.2,0.0299313945702684,-0.052391734483886,0.0,0.0,0.3,0.0,0.0,-0.05773815127373122,0.04854828301066634,0.0,0.0,-0.03650008514825505,-0.051877416566739706,0.04178579152415328,0.0,0.0,-0.033061268765312936
0.3,-0.0106072137666533,-0.0213827795727192,0.0,0.0,0.3,0.0,0.0,-0.04209948811450001,0.01986565176120547,0.0003241983476395129,0.0,-0.06702774493452274,-0.03819986812766864,0.016350216177188303,0.00023328468870327908,0.0,-0.05729726414684931
0.4,-0.0240893069221169,0.0032880489495474,0.0,0.0,0.3,0.0,0.0,-0.03719259094011962,0.009920513120995003,0.0007582977048945901,-1.681105988608764e-07,-0.07273843579673156,-0.03464263808971524,0.00819245875894212,0.0004652278359591997,-7.979556647299149e-08,-0.06161184846850487
0.5,0.0033011214817585,-0.0634572754311795,0.0,0.0,0.3,0.0,0.0,-0.02786172516423037,-0.022830978697756472,0.002292507252432632,-1.7168566504477983e-06,-0.13574637497110464,-0.026883526995255216,-0.020664163021734978,0.001453140315361815,-9.537676492276157e-07,-0.11491870351182631
0.6000000000000001,-0.047117242814062,-0.0345078220879924,0.0,0.0,0.3,0.0,0.0,-0.03177267110323918,-0.03657423688624556,0.0005505667685710796,1.947914159731938e-06,-0.13769978929471058,-0.03039527016271691,-0.03325906828952092,0.00039262180034379786,9.322647510730389e-07,-0.1181741314003804
0.7000000000000001,0.0582904431014889,-0.1690475493537972,0.0,0.0,0.3,0.0,0.0,-0.015456550314222307,-0.09737933224942738,0.011308330643682439,-3.5312849922567624e-05,-0.258863296305352,-0.0168139410190701,-0.09167264696184285,0.006862200204164609,-1.8319573890500943e-05,-0.23334393680285326
0.8,-0.0594131822788914,-0.0106617763027249,0.0,0.0,0.3,0.0,0.0,-0.021920141824204212,-0.07850033710433486,0.004466491158614629,1.5860354148511272e-06,-0.14192602569433754,-0.022701814180611988,-0.0747197840940913,0.0016615449744654268,7.5748753789657585e-06,-0.13567739895129277
0.9,-0.0208808654770198,-0.0600152390651001,0.0,0.0,0.3,0.0,0.0,-0.021588524659293853,-0.07785197116957294,0.005603128707560835,-1.076455615962157e-05,-0.1028373605956048,-0.022454336358433195,-0.07716650707571555,0.0020232460169490843,4.758219557747623e-06,-0.10922905821965084
1.0,-0.0605741260645647,-0.0045407367593937,0.0,0.0,0.3,0.0,0.0,-0.027956048356297697,-0.05393050803046231,-0.004965776699839499,8.369200011731493e-05,-0.01639251500667807,-0.027123984167357052,-0.056063886971513384,-0.004162344282777051,5.7246687626154496e-05,-0.035059708121925146
1.1,0.0340153330264312,0.0572793900366877,0.0,0.0,0.3,0.0,0.0,-0.019284854198108055,-0.0006789735197029051,0.010831601452886365,-9.224575452997044e-05,0.13266000934476543,-0.020169880978667135,-0.013381763145992036,0.005614774761926807,-3.56772524459792e-05,0.07213703882473457
1.2000000000000002,-0.0454913594373949,0.0222975698364774,0.0,0.0,0.3,0.0,0.0,-0.023196793797156345,0.015145802928031627,0.006420907067271838,-6.841360052606874e-05,0.13727109946833577,-0.022867650917620278,0.00437982756173986,0.0025559471732135805,-1.2617189532715126e-05,0.0960517179494701
1.3,-0.0609422014138587,0.0238781633967423,0.0,0.0,0.3,0.0,0.0,-0.028507381075615356,0.023862935520450726,0.004776866230716101,-0.00010100962186754939,0.12080778565320585,-0.026599149859655273,0.01716841936060724,-0.00035753234292038505,-8.956852730256812e-07,0.10296787464247656
1.4,-0.0125208631512907,-0.0732595863730825,0.0,0.0,0.3,0.0,0.0,-0.026432931124765715,-0.010997062054721903,0.007748618102855882,-0.00011970184095102999,-0.0056273846139248684,-0.025269577442117882,-0.010701622570480615,0.0005221726672031786,-2.990509038130039e-06,0.015687357143877423
1.5,0.0868692695850125,-0.0214792684452327,0.0,0.0,0.3,0.0,0.0,-0.012114119059271242,-0.007190296236127658,0.004163218994944571,3.335879039581724e-05,0.014185443805181275,-0.015357644259343656,-0.01198447514623502,0.003392448785071402,1.967785607694296e-05,0.010204292456962891
1.6,-0.0101267159305287,-0.0706553019078424,0.0,0.0,0.3,0.0,0.0,-0.011639325029851126,-0.035998526532920815,0.004419191227661177,3.555501191185591e-05,-0.06912278033126892,-0.014890825291414096,-0.033574758932371676,0.0036186506636046597,1.9697113604730354e-05,-0.04164330891446667
1.7000000000000002,-0.1969609030639511,0.0277781546268437,0.0,0.0,0.3,0.0,0.0,-0.028429214676812455,-0.030471839015725484,0.001203337092330065,-7.588575147897976e-05,-0.043097654874093845,-0.030062816642964604,-0.01581986746002257,-0.0024912191087131243,5.2503462750931895e-06,0.007264088415825348
1.8,-0.0031032469041187,-0.0340287436114255,0.0,0.0,0.3,0.0,0.0,-0.026171745077824347,-0.03164447718093759,0.00243853436362488,-6.95652878669035e-05,-0.03299660422205807,-0.027870490813963224,-0.02183659329888398,-0.0017343849923001564,7.914805584788414e-06,-0.007995433876965191
