time,Pos_x,Pos_y,GT_x,GT_y,GT_alpha,GT_Kr,GT_v,EKF_x,EKF_y,EKF_alpha,EKF_Kr,EKF_v
28.3,-4.392376997547671,-9.493391655462402,-4.434166536121386,-9.45340002697999,2.9200000000000013,-0.7000000000000001,2.0,-4.4892779125293725,-9.487145018443837,3.095768478716987,-0.09966552116690597,2.042240910170526
28.4,-4.459102317764223,-9.693670573215842,-4.478123258566409,-9.648509756496209,2.780000000000001,-0.8,2.0,-4.482684201088234,-9.691825123082033,3.096077006101541,-0.0906979565917283,2.04406926190615
28.5,-4.576402133021337,-9.864796829360031,-4.548876127626638,-9.835576673720354,2.620000000000001,-0.8,2.0,-4.5259179238171345,-9.884590959228024,3.034124249936398,-0.1098992189891218,2.018355136764022
28.6,-4.658893916374353,-9.888964641691764,-4.648528456109005,-10.008982018009515,2.460000000000001,-0.8,2.0,-4.590887606747838,-10.009973224108393,2.95673537182707,-0.1367504471252368,1.8460506049518886
28.700000000000003,-4.845916115411568,-10.197323095765276,-4.774534582108184,-10.164296074716177,2.3000000000000007,-0.8,2.0,-4.711935655627611,-10.195711533850291,2.8180609588366874,-0.18546352174897845,1.8783343579931286
28.8,-4.707113600152247,-10.449553651731271,-4.923675624543528,-10.29755127897214,2.140000000000001,-0.8,2.0,-4.7472719155328535,-10.402300305525044,2.818877599767756,-0.16855848562262282,1.933693088084587
28.9,-5.303343590855359,-10.558638207287222,-5.092141710870857,-10.405343568852045,1.9800000000000004,-0.8,2.0,-5.00247515013081,-10.580354029540889,2.532441095404125,-0.2762213446313374,2.0345121386606237
29.0,-5.106192415189571,-10.48948284387884,-5.275629301927219,-10.484919343610027,1.8200000000000005,-0.8,2.0,-5.111951099549216,-10.649363800023215,2.4508496515020153,-0.2953093785258287,1.8102716926315887
29.1,-5.615584603485073,-10.554816556926667,-5.4694511277033095,-10.534245805603794,1.66,-0.8,2.0,-5.3763809986953275,-10.705180577149342,2.1728137928922053,-0.39341054049188035,1.8074659287662695
29.200000000000003,-5.539075768038341,-10.452814657203168,-5.6686559256866165,-10.552062888991086,1.5,-0.8,2.0,-5.526890759862478,-10.678615863406328,2.0149944582551402,-0.44478281446904866,1.5625808501675436
29.3,-5.945021088279971,-10.61828285151635,-5.868154923007428,-10.537915448657548,1.34,-0.8,2.0,-5.771696657314759,-10.70502612546722,1.7994121069048605,-0.5016123722846036,1.6858268218470243
29.4,-6.088705052824996,-10.543372672445267,-6.062851831346491,-10.492164887095855,1.1799999999999995,-0.7,2.0,-5.992480653063423,-10.676180021032998,1.592646396797022,-0.5536814484008563,1.7183037081345331
29.5,-6.165681637696093,-10.360743761787342,-6.247773033828096,-10.415979922222478,1.0399999999999998,-0.6,2.0,-6.165454927532925,-10.571691293066172,1.3667302631708376,-0.6204192185846091,1.6240520312142401
29.6,-6.419565009332134,-10.367230182475684,-6.420253879276763,-10.314735870775923,0.9199999999999998,-0.5,2.0,-6.361833277613257,-10.479408316805436,1.1653823757128379,-0.6588356304361761,1.6935495998937775
29.700000000000003,-6.616752589118456,-10.06687918108832,-6.579374203284036,-10.19357183944723,0.8199999999999998,-0.4,2.0,-6.560145599011499,-10.289728709909356,0.862250205214583,-0.7317927170585178,1.815703389621599
29.8,-6.780742579486569,-10.091016215004624,-6.725603369229416,-10.057127597989709,0.7399999999999998,-0.3,2.0,-6.7275990628998725,-10.140460651366812,0.6835432994524592,-0.7407592234739635,1.9115478069351124
29.9,-6.83826968091408,-9.864290863311206,-6.860460951555044,-9.90943388624379,0.6799999999999997,-0.2,2.0,-6.8459885412311685,-9.942447423773306,0.46682434820853674,-0.7668361171105437,1.9702480914459892
30.0,-7.052498851094354,-9.602183350491693,-6.986219556358738,-9.753919342493605,0.6399999999999997,-0.1,2.0,-6.9716301942790695,-9.702324677703716,0.2529671849280941,-0.7694968876803595,2.1528056354002927
30.1,-7.210921282611995,-9.716762490779082,-7.105658644631216,-9.593500190916744,0.6199999999999997,-1.1102230246251563e-16,2.0,-7.097166571424777,-9.590944247435717,0.27139543366412844,-0.7028113244876836,2.0487322840524165
30.200000000000003,-7.178833793355891,-9.442918217702832,-7.221865676738677,-9.430724499584237,0.6199999999999997,0.0,2.0,-7.163914221141955,-9.414950163123299,0.16183513819678463,-0.6927204434591779,2.0138928741568445
30.3,-7.32103244709774,-9.22411352507785,-7.338072708846138,-9.26794880825173,0.6199999999999997,0.0,2.0,-7.243685090224763,-9.22534564998695,0.08548131189749036,-0.6626262816879693,2.0336064454305722
30.4,-7.34799347887233,-9.03917255274645,-7.454279740953599,-9.105173116919222,0.6199999999999997,0.0,2.0,-7.295410150463761,-9.033383184882434,0.00032361458193916337,-0.6417988642899429,2.0293175981002047
30.5,-7.410506013243939,-8.924742547986623,-7.570486773061059,-8.942397425586714,0.6199999999999997,0.0,2.0,-7.344824901508422,-8.872623830000503,-0.043396662008654815,-0.6152460995044012,1.9463343289272959
30.6,-7.7198177143889,-8.812557832627286,-7.68669380516852,-8.779621734254206,0.6199999999999997,0.0,2.0,-7.4929234611325235,-8.746328956167668,0.07117157374128019,-0.5305490249895821,1.811399213976307
30.700000000000003,-7.809059604804615,-8.572419270584382,-7.802900837275981,-8.616846042921699,0.6199999999999997,0.0,2.0,-7.62335683893915,-8.57986327270211,0.13354456965006406,-0.4639009803641661,1.7980381355083033
30.8,-8.04334125880557,-8.66210974515441,-7.919107869383442,-8.454070351589191,0.6199999999999997,0.0,2.0,-7.80678016931202,-8.517731164156087,0.30603266252152356,-0.37924118712662025,1.5590616754310567
