time,Pos_x,Pos_y,GT_x,GT_y,GT_alpha,GT_Kr,GT_v
0.1,-0.033768684583848546,0.031627282108651254,0.0,0.0,0.3,0.0,0.0
0.2,-0.1353054028427099,0.012832022312719646,0.0,0.0,0.3,0.0,0.0
0.30000000000000004,-0.07924834960032126,-0.05011377020977517,0.0,0.0,0.3,0.0,0.0
0.4,0.05306544773923021,-0.016321848919745568,0.0,0.0,0.3,0.0,0.0
0.5,0.11449986812085458,-0.03510845649307726,0.0,0.0,0.3,0.0,0.0
0.6000000000000001,0.0579286286651444,-0.024052034466509165,0.0,0.0,0.3,0.0,0.0
0.7000000000000001,-0.046095253284956575,-0.005773969964169138,0.0,0.0,0.3,0.0,0.0
0.8,0.009851565992887968,0.07868297430721803,0.0,0.0,0.3,0.0,0.0
0.9,-0.12735080518019842,0.06300779380212124,0.0,0.0,0.3,0.0,0.0
1.0,0.018017515444743424,-0.07538342097409165,0.0,0.0,0.3,0.0,0.0
1.1,0.048805861391827646,-0.0011103780494492236,0.0,0.0,0.3,0.0,0.0
1.2000000000000002,-0.07041492269382622,0.10195037241258287,0.0,0.0,0.3,0.0,0.0
1.3,-0.029413406339370052,0.04757556906643255,0.0,0.0,0.3,0.0,0.0
1.4000000000000001,0.09381722596317872,-0.010115848525275542,0.0,0.0,0.3,0.0,0.0
1.5,0.034879852847170295,0.08055117954303331,0.0,0.0,0.3,0.0,0.0
1.6,0.12024974306295219,0.08278125330404995,0.0,0.0,0.3,0.0,0.0
1.7000000000000002,0.18090039729402901,0.039535796900249,0.0,0.0,0.3,0.0,0.0
1.8,0.0025634534186852707,0.03334969446589555,0.0,0.0,0.3,0.0,0.0
1.9000000000000001,-0.020404920738008907,0.00745477079702079,0.0,0.0,0.3,0.0,0.0
2.0,0.14647241708709266,0.010024567971479634,0.0,0.0,0.3,0.0,0.0
2.1,0.07339469217007906,-0.11137557597268247,0.0,0.0,0.3,0.0,0.0
2.2,-0.010989602208758303,0.001271793658203061,0.0,0.0,0.3,0.0,0.0
2.3000000000000003,-0.055938397127225245,-0.033131557865252306,0.0,0.0,0.3,0.0,0.0
2.4000000000000004,-0.04537434098166267,-0.053563573217991184,0.0,0.0,0.3,0.0,0.0
2.5,-0.022964324163900204,-0.07427063752909276,0.0,0.0,0.3,0.0,0.0
2.6,-0.126597594654236,-0.10624171107966786,0.0,0.0,0.3,0.0,0.0
2.7,0.03195978520448088,0.02503318978732854,0.0,0.0,0.3,0.0,0.0
2.8000000000000003,0.07337221825517236,0.027336207501244554,0.0,0.0,0.3,0.0,0.0
2.9000000000000004,-0.10379107932209117,-0.032955224567822364,0.0,0.0,0.3,0.0,0.0
3.0,-0.03020534355910279,-0.05029565599013258,0.0,0.0,0.3,0.0,0.0
3.1,0.07392737293080114,0.11325276637275755,0.0,0.0,0.3,0.0,0.0
3.2,0.016822801345420687,-0.0033534380083594137,0.0,0.0,0.3,0.0,0.0
3.3000000000000003,-0.054948668400596326,0.11904338739203249,0.0,0.0,0.3,0.0,0.0
3.4000000000000004,0.0945229634726441,-0.059561434554586526,0.0,0.0,0.3,0.0,0.0
3.5,-0.03919622750007313,0.029755935697075655,0.0,0.0,0.3,0.0,0.0
3.6,0.01643971588304432,0.028799160524424706,0.0,0.0,0.3,0.0,0.0
3.7,0.16974089716510138,0.022995978540010946,0.0,0.0,0.3,0.0,0.0
3.8000000000000003,0.13078952048784068,-0.10275656583336798,0.0,0.0,0.3,0.0,0.0
3.9000000000000004,0.0034459666289973555,-0.11298623832683183,0.0,0.0,0.3,0.0,0.0
4.0,0.0011457893478641946,-0.0012206336657310504,0.0,0.0,0.3,0.0,0.0
4.1000000000000005,-0.003499092942500078,0.11102094391712647,0.0,0.0,0.3,0.0,0.0
4.2,0.07689806048765413,0.001050406355931759,0.0,0.0,0.3,0.0,0.0
4.3,-0.08439061855776629,-0.04512071684537684,0.0,0.0,0.3,0.0,0.0
4.4,0.1691836304581548,-0.12881182591306042,0.0,0.0,0.3,0.0,0.0
4.5,-0.062192608342067475,0.12659146638802718,0.0,0.0,0.3,0.0,0.0
4.6000000000000005,-0.1009761351105253,0.03334802719796657,0.0,0.0,0.3,0.0,0.0
4.7,-0.029083617231093116,0.006378900280713806,0.0,0.0,0.3,0.0,0.0
4.800000000000001,-0.09759152969806457,0.001326885756560209,0.0,0.0,0.3,0.0,0.0
4.9,0.03604336266328742,-0.12968906671139163,0.0,0.0,0.3,0.0,0.0
5.0,0.0667285037062689,-0.02939938792078349,0.0,0.0,0.3,0.0,0.0
5.1000000000000005,0.06350768737102536,-0.06708899469227199,0.0,0.0,0.3,0.0,0.0
5.2,-0.01105411555561065,0.02476969325104474,0.0,0.0,0.3,0.0,0.0
5.300000000000001,-0.0018298829051320933,-0.013054415385244449,0.0,0.0,0.3,0.0,0.0
5.4,-0.1336875855976204,0.019471046434989817,0.0,0.0,0.3,0.0,0.0
5.5,0.0177388163600553,0.022367922414571882,0.0,0.0,0.3,0.0,0.0
5.6000000000000005,0.1369448459039018,0.03235677089878467,0.0,0.0,0.3,0.0,0.0
5.7,-0.048881470580824884,0.017000657606480243,0.0,0.0,0.3,0.0,0.0
5.800000000000001,-0.09265761651854366,0.06437065712977352,0.0,0.0,0.3,0.0,0.0
5.9,0.025288200577440103,0.030308977756273014,0.0,0.0,0.3,0.0,0.0
6.0,-0.11445584788158568,-0.02254484582703252,0.0,0.0,0.3,0.0,0.0
6.1000000000000005,-0.08385211083681286,-0.0220093672907674,0.0,0.0,0.3,0.0,0.0
6.2,0.03174653764997624,-0.013681678098182163,0.0,0.0,0.3,0.0,0.0
6.300000000000001,0.060723524269643406,0.02313795285697251,0.0,0.0,0.3,0.0,0.0
6.4,0.027454484676226295,0.026361156987033924,0.0,0.0,0.3,0.0,0.0
6.5,0.12874812792888432,-0.056388289147955635,0.0,0.0,0.3,0.0,0.0
6.6000000000000005,-0.09949061022546761,0.115084104554235,0.0,0.0,0.3,0.0,0.0
6.7,-0.038290303056366014,-0.0036515923221682946,0.0,0.0,0.3,0.0,0.0
6.800000000000001,-0.05035245736761754,0.05544631668540026,0.0,0.0,0.3,0.0,0.0
6.9,-0.0434665172245798,0.04234714621174496,0.0,0.0,0.3,0.0,0.0
7.0,0.0034652960555328184,-0.0641073258333785,0.0,0.0,0.3,0.0,0.0
7.1000000000000005,-0.04084028549723164,0.03222010039935863,0.0,0.0,0.3,0.0,0.0
7.2,-0.035987642591289365,-0.060360838628557484,0.0,0.0,0.3,0.0,0.0
7.300000000000001,-0.06524151269335321,0.04020862814244453,0.0,0.0,0.3,0.0,0.0
7.4,-0.08347247437096068,0.02471091871394842,0.0,0.0,0.3,0.0,0.0
7.5,-0.10211804337177427,-0.11623179746115243,0.0,0.0,0.3,0.0,0.0
7.6000000000000005,0.021554057928944874,0.0652687704715729,0.0,0.0,0.3,0.0,0.0
7.7,0.06513167250206667,-0.10607441636878498,0.0,0.0,0.3,0.0,0.0
7.800000000000001,0.06068890054320341,-0.05659932351651785,0.0,0.0,0.3,0.0,0.0
7.9,-0.05725429256000068,-0.018067211429726837,0.0,0.0,0.3,0.0,0.0
8.0,-0.0630021159039423,-0.1374372959945852,0.0,0.0,0.3,0.0,0.0
8.1,0.005999555682621302,-0.016044056297319212,0.0,0.0,0.3,0.0,0.0
8.200000000000001,-0.0036319310208861705,-0.05624222683474995,0.0,0.0,0.3,0.0,0.0
8.3,0.0118077890981562,-0.03432665127109509,0.0,0.0,0.3,0.0,0.0
8.4,0.01486932221599788,0.024046377399811626,0.0,0.0,0.3,0.0,0.0
8.5,0.027131151133175303,-0.04370650951093973,0.0,0.0,0.3,0.0,0.0
8.6,-0.05037095091813606,-0.028143674742071433,0.0,0.0,0.3,0.0,0.0
8.700000000000001,-0.08599893187416739,-0.039353482131380346,0.0,0.0,0.3,0.0,0.0
